icon,homepage,ID,comment_link,time,comment,like,reply
,https://www.youtube.com/@alizah3788,@alizah3788,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxovftA-IBPPnpQKJR4AaABAg,18小时前,59:50,,
,https://www.youtube.com/@trvnq,@trvnq,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxhWxIgc5IRb7-gQZR4AaABAg,16小时前,3:20:20,1,
,https://www.youtube.com/@alizah3788,@alizah3788,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxtZp2qwL1vTM82Qy54AaABAg,18小时前,59:55,,
,https://www.youtube.com/@omega4556,@omega4556,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugw_GuoYai5JeKCluRp4AaABAg,1天前,"That girl is 100 percent mainland Chinese, and Chinese people calling her Japanese and Taiwanese when she is wrong",3,3 条回复
,https://www.youtube.com/@mmmusa2576,@mmmusa2576,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgyQfphR5tOo_tMgQVR4AaABAg,18小时前（修改过）,5:05:01 That shit so hilarious lmao,,
,https://www.youtube.com/@victorianrichard8097,@victorianrichard8097,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugws1uMbPLT0p5ayrdV4AaABAg,13小时前,That's not pokemon,,
,https://www.youtube.com/@td202020,@td202020,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxCGPqzNn7pOH3J4w94AaABAg,27秒钟前,That kid with the banana in the KFC bag was also racist. Let's not pretend we didn't see it,,
https://yt3.ggpht.com/ytc/AIdro_mbtxMf_j0c5o5rCs_d0kar1MboqUwmfmac9uf5-jQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@lesliecheung2003,@lesliecheung2003,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugxj4trcHoZ-opes_Lh4AaABAg,2小时前,2:44:00 成都蓉城,,
https://yt3.ggpht.com/8J5j1S1-ZPWOFHThljYc0gCqi7jdWf1tyljfMW4SK7YFXHkT31brGXnDBs1yW_RbrLEae4cdHms=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Eleina_fan999,@Eleina_fan999,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwQEDBL_2wbPFD8jrV4AaABAg,6小时前,W Chinese,,
https://yt3.ggpht.com/ytc/AIdro_mjWATdfVOtTmGaLQyGpR3cSu66qJhK9KZ0AfYXr8arog=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@worldchen4665,@worldchen4665,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwxnefBQOc1swtd1wN4AaABAg,1天前,尼哥尼哥,,
https://yt3.ggpht.com/ytc/AIdro_lSg3PnIE_w353-356GPeM6uAp01eOsIRhMbYbiL3Sh_dI=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@%E6%9C%A8%E6%9C%A8%E4%B8%BF,@木木丿,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgymtySJxc4nQZig0Sd4AaABAg,1天前,Is the next stop Chongqing?,,
https://yt3.ggpht.com/IFh4JDkQB_kYgyd85uJfZzgJzCQhD_KB7DgjJfI8bFDjALkFB4DyjCtnKan90m578hNXfDFg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@mengyuanli4565,@mengyuanli4565,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugz_7xNSvEAybCTOIxt4AaABAg,12小时前,"Mr. Speed, you literally need a professional translator. My country's people, they are friendly. They didnt say your hairstyle with offensive meaning. They wanted to say your hairstyle is complicated.",,1 条回复
,https://www.youtube.com/@priyaranjandash4076,@priyaranjandash4076,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugzyq0_W1k304IHwoD94AaABAg,21小时前,Where is Banana gift,,
,https://www.youtube.com/@gochii_mkw,@gochii_mkw,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgyJ3IOEvD9hwFcELUB4AaABAg,7小时前,1:21:28 speed meets super ídol,1,
,https://www.youtube.com/@MyLucksReal,@MyLucksReal,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugz6J1JBMf-WvLFs7bl4AaABAg,2小时前,"I am in hk ,china.I think the girl is very rude and broke ishowspeeds day.sorry for that..",,
,https://www.youtube.com/@victorianrichard8097,@victorianrichard8097,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwoSMksSPBRFZhC1K54AaABAg,13小时前,Ishowspeed doesn had bonne,1,
,https://www.youtube.com/@Stas-fursov,@Stas-fursov,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgyfT4xYRl93h6eWt_x4AaABAg,16小时前,Hi speed can you tomorrow  be in Zoom because  I want a playstation 5,1,1 条回复
,https://www.youtube.com/@Yellowguy-kd3wx,@Yellowguy-kd3wx,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwrbJe6CEbZadNUi014AaABAg,23小时前,Hi,,
,https://www.youtube.com/@MRGAMER__________,@MRGAMER__________,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugy7gmTysmu3h0IrCD94AaABAg,6小时前（修改过）,4:17:56 4:13:38,2,
,https://www.youtube.com/@JackMcCrandell,@JackMcCrandell,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgyY2dnvBFuohRUvNlB4AaABAg,15小时前,"Yo Speed i want to be just like you can you meet with me i am 16 and my dream is to be like you and kai, I love you.",2,
,https://www.youtube.com/@blyon1429,@blyon1429,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgybwM24jb-SWbpswSJ4AaABAg,1天前,Rip,,
,https://www.youtube.com/@%E9%9F%A9%E6%97%AD-q1j,@韩旭-q1j,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugyhzdc3bDRudvdFvGx4AaABAg,6小时前,Make friends,,
,https://www.youtube.com/@LonelyJourney777,@LonelyJourney777,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzMQ-3noDzC9CnBeEd4AaABAg,12小时前,这视频一点开就是一帮中国人在道歉...差不多行了这真的很卑微,2,
,https://www.youtube.com/@emmarose02,@emmarose02,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugw7kdYE6FeF-xyKGVx4AaABAg,1天前,Is this the one where he climbed the love ladder???,1,1 条回复
,https://www.youtube.com/@valpaest,@valpaest,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzzI5I_R4fWaie0-Sp4AaABAg,17小时前,4:17:40,,
,https://www.youtube.com/@EhtelFeighner,@EhtelFeighner,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzpzQnJ4lLLnqXlWXN4AaABAg&pp=0gcJCSMANpG00pGi,12小时前,在评论区你可以看到中国人的团结，只有把那个COSER女孩当成自己人的，才会出来解释,1,
,https://www.youtube.com/@yanzhou934,@yanzhou934,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugyrwzj1n0d8SKk64bd4AaABAg,1天前,成都人真癫啊,,
https://yt3.ggpht.com/f_udMk9SqEDsZod5bRQPWbV8edj3YXbTYyakJWic5hwtnEpKv3RhSICCzzugRbE2KBEhO89yPw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Lhouvum12,@Lhouvum12,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugy-S-zsHWWiKcmM2Sl4AaABAg,4小时前,Kukiland,,
https://yt3.ggpht.com/ytc/AIdro_mhsmnYE8s43yKvrOUEuO15ubUhsinTg2sCvnzOqI9_bv10vBFKsBHnJGDP5ESWQFEWmg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@JiaojiaoChen-d8s,@JiaojiaoChen-d8s,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxnsSKp6hAaD0dpOTN4AaABAg,21小时前,I can prove that the girl who is from Japan,1,1 条回复
https://yt3.ggpht.com/ytc/AIdro_lsMfUtRSO3yib4QMwP2yV71led3Ld5iWM9J1RYZKCadA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@javigarcia7809,@javigarcia7809,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwVvh7DV0-VOxHHv0Z4AaABAg,21小时前,4:17:50 incredible moment,,
https://yt3.ggpht.com/ytc/AIdro_n005I4xJXoZ8pvaUVSirxEPSo0VE9AwbxjsytlUJw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@cinnamomumcamphora8943,@cinnamomumcamphora8943,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxiwGwJih3zxkrUNGN4AaABAg,1天前,0:05 放屁嗎!!!!!?????,,1 条回复
https://yt3.ggpht.com/ytc/AIdro_n5TIBhHg29kNknDxeu95VHYqFRKCHtz-AQjFXlwsBzi_k=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@shubhamnayak2083,@shubhamnayak2083,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxrRv-5KAO-PZVeOT54AaABAg,1天前,4:17:30,2,
,https://www.youtube.com/@%E5%BC%A0%E7%BF%BC%E8%88%AA,@张翼航,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgztJgoWa6MHZ-cTKdJ4AaABAg,1天前,interesting,,
,https://www.youtube.com/@5oonng10,@5oonng10,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgyDon7jHllFXBcWU714AaABAg,1天前,23:27 01/03/2025 Tuesday,,
,https://www.youtube.com/@janidudanuddara6761,@janidudanuddara6761,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgyKrELe-E7H8PUZl6N4AaABAg,1天前,2:47:40  W guard,,
,https://www.youtube.com/@radeonati1728,@radeonati1728,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugy2qwVKK25tYtaXMBZ4AaABAg,10小时前,你好,,
,https://www.youtube.com/@wsham,@wsham,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgyND2M4G6c-dESHU994AaABAg&pp=0gcJCSMANpG00pGi,22小时前,4:17:46 woo hoo aah aah,,
,https://www.youtube.com/@tishanchamoditha7388,@tishanchamoditha7388,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgyAUVSvMzQN-fQ-w3Z4AaABAg,3小时前,4:17:40,,
,https://www.youtube.com/@mrgnystz,@mrgnystz,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugwvdesv4-fy-GlH3014AaABAg,4小时前,1:21:28 Speed mets super idol,,
,https://www.youtube.com/@olividarte,@olividarte,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxTXiBuXnzl4In9eEt4AaABAg,1天前,w china,,
,https://www.youtube.com/@biggiecheese-q3u,@biggiecheese-q3u,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwO5afO_fK4VpzG3414AaABAg,2小时前,1:21:23 speed met super idol,,
,https://www.youtube.com/@7even920,@7even920,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgyZm72fOdHaRzJqKNV4AaABAg,19小时前,1:22:20,1,
,https://www.youtube.com/@%E7%9F%B3%E5%BF%97%E5%86%9B-s7l,@石志军-s7l,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwF9yvOzgRk4r9csih4AaABAg,1天前,中国欢迎你,1,
,https://www.youtube.com/@%E6%98%A0%E6%9C%88%E5%85%89,@映月光,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzRo3OIMFjkP2gGv-t4AaABAg,11小时前,fasten your seat blet pls,,
,https://www.youtube.com/@Batlkhagva-q2l,@Batlkhagva-q2l,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzMSv1dlutgqqLh19J4AaABAg,1天前,Are you coming mongolia,,
,https://www.youtube.com/@gasbsk1720,@gasbsk1720,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugxj2f1FeghRvvmzB8l4AaABAg,21小时前,Btw,,
,https://www.youtube.com/@%E9%99%88%E9%95%BF%E7%94%9F-b7j,@陈长生-b7j,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugz2rJRAiUqyV5P8L0B4AaABAg,1天前,sorry bro,,
https://yt3.ggpht.com/rkkztbe4eXlomutUxrn_IWi6p8BEMaoTyYp9tsTWc63b4Ks6GXxXZpgxU3qtmsiu2_-wBN5oxBI=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@nmixxjiwoo3114,@nmixxjiwoo3114,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxR2hrdqbWVqf7f_AV4AaABAg,23小时前,help me speed,,
https://yt3.ggpht.com/IYh-QjYo6vWzDdg_tUuO2UMuBJ1zPn2gEu5ut-TeagFgBpGRnl37AVkz6P_svrGdhPwqpe9spg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@rashadmurrell6921,@rashadmurrell6921,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwbdQjFR_K0FI-D3Nt4AaABAg,15小时前,Amey,,
https://yt3.ggpht.com/pq8gdLTf4O19aq04MajYxGbHCKAAmb0uXYqJOLlMEW1kDg_ETCAVd8zz0BRIBvWe8u-L9ruDSu0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Afterparty-King,@Afterparty-King,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzK2jJ5OPG2vOqL6TN4AaABAg,21小时前,Go to xinjiang,,1 条回复
https://yt3.ggpht.com/acHJUVH799OitWD2jA8ODdDwQafYdyIv720A4mxz9B5shGutHIDw6u_rjJGEhqyP9hItjymx4g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@josiahareola4924,@josiahareola4924,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgyQNMABUaE8Mnai8ox4AaABAg,14小时前,where in the planet are you,,
https://yt3.ggpht.com/i9xqCQU7eiC7sUAmhZHlMJAsBwlL8Sgii_xU32xxA3VGl5hkFQDkbnfj5oX1bNBBZwSS74-iXA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@davuax1177,@davuax1177,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxDIXKfcJ75oICIWl54AaABAg,4小时前,wtf is happening,,
,https://www.youtube.com/@aoirider3131,@aoirider3131,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwsoXo-IFyhmhFt5wd4AaABAg,1天前（修改过）,5:18:43 santai santai,,
,https://www.youtube.com/@jinjinjin6483,@jinjinjin6483,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugy1EFitF8R6ds_gn-Z4AaABAg,1天前,meow meow?,,
,https://www.youtube.com/@ZeonplayzYt,@ZeonplayzYt,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugwh8y_lNGNH6E8nRYV4AaABAg,1天前,2:51:30,,
,https://www.youtube.com/@trvnq,@trvnq,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzrMEsCpncJn7jERyh4AaABAg,18小时前,2:33:50,,
,https://www.youtube.com/@AmmyGMTD-so4wc,@AmmyGMTD-so4wc,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzyOyjiMYZhkT5Zmwt4AaABAg,1天前,I love you speed️🫶,,
,https://www.youtube.com/@mohitprasad793,@mohitprasad793,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwjYTlA1zlaWZFD-eJ4AaABAg,22小时前,could someone send the time stamp of the boy giving speed a banana,,1 条回复
,https://www.youtube.com/@%C3%B1og-d3f,@ñog-d3f,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzW9BLXsg_7oIjFthd4AaABAg,8小时前,Yow my name chan,,
,https://www.youtube.com/@%E3%83%A4%E3%82%B7-w9k,@ヤシ-w9k,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwcruQ6kdNdtgw0C314AaABAg,1天前,Plz don't harass the Japanese cosplayer who's got nothing to do with this. The one who said that awful racial slur is Chinese.,4,3 条回复
,https://www.youtube.com/@MichaelsMad,@MichaelsMad,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugx3pk_LGPuRSahE3vx4AaABAg,7分钟前,1:21:20 Super Idol cameo,,
,https://www.youtube.com/@oru-ft8en,@oru-ft8en,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugw5cxCkw_JLN0ZZ6fV4AaABAg,1天前,Xi Jinping greets you️‍,,
,https://www.youtube.com/@tedykristanto642,@tedykristanto642,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxMNUAg5z6G1MoErfN4AaABAg,20小时前,5:07:46 SANTAI SANTAI SANTAI,3,
,https://www.youtube.com/@raysonlss5332,@raysonlss5332,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzvB-sfoVjnFajcinB4AaABAg,1天前,lol,,
,https://www.youtube.com/@xibanzhu,@xibanzhu,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgyZdP4xmyg3n3MFO_14AaABAg,22小时前,2:51:32,,
,https://www.youtube.com/@Milapuertorico,@Milapuertorico,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwOxIRoTgyGj6vPJB54AaABAg,13小时前,BRO POOPED,,
,https://www.youtube.com/@andr-dd2pq,@andr-dd2pq,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugwl4NjmG7ceA9fuaI14AaABAg,19小时前,2:51:33 I swear this is the craziest thing I've ever seen,1,1 条回复
https://yt3.ggpht.com/ytc/AIdro_nxqQu93STcwwP6_zbmQH6WJCtedEAwYX5zLc8MNe0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@harshdeepsinghsidhu7917,@harshdeepsinghsidhu7917,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxQ7s4hNWjznzfxhOl4AaABAg,19小时前,4:17:50,,
https://yt3.ggpht.com/ZfTYmCZ59G3DwokeDBswzh_lv2zJdrbUXKrMoU6gEkLm7uszqx__XzoCScCo3YAJ2PyjdJcnmQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@executermax,@executermax,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugyro9hWFFWgMTo1etx4AaABAg,11小时前（修改过）,"4:17:50
2:51:30",,
https://yt3.ggpht.com/ytc/AIdro_kgTYY-u1cjzcfoTVSR6NqqTWfl5_Sg087TXy_7yfs=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@RockMadeHome,@RockMadeHome,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugz1ptTzbfMLPFCH1Fp4AaABAg,14小时前,Pity that you took down other's work by sending them strikes.,,
https://yt3.ggpht.com/ytc/AIdro_nzeD1iwtWdZweDOWFOPgJHw5u5mYr6XVHL_sYRcxp5rzc=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@blue9941,@blue9941,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzD1QbGCZ7bRN_qGA94AaABAg,1天前,2:51:30,,
https://yt3.ggpht.com/FPM1aMkpbf65BJm4Gd3fEYZ3lnWgtyUL1uZ9tTQfratr2Ah8_gwUkyLDlkPcXVsbS0-uFfRqcQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@JonWatkins-g5q,@JonWatkins-g5q,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxWNoMZQQmPRtSV3HN4AaABAg&pp=0gcJCSMANpG00pGi,14小时前,2:59:56,,
,https://www.youtube.com/@skrrq1870,@skrrq1870,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugwfo9DTWZ0lE4xtUPd4AaABAg,20小时前,4:17:45,,
,https://www.youtube.com/@hananrifki5241,@hananrifki5241,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzgkB1Lioke3NnCN554AaABAg,1小时前,"Momoi racist joke is so popular in Indonesian weebs community too, but speed is normies, he doesn't know the joke, it's just bad timing and moment

Also, real racist people don't tell they are racist, I don't see hate from the cosplayer girl, she just joking at a wrong time",,2 条回复
,https://www.youtube.com/@FL78372,@FL78372,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwTZsuYCD21-cZrgLN4AaABAg,1天前（修改过）,Love speed.go russia!,,
,https://www.youtube.com/@Azureght,@Azureght,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzB3SZt3AbJTxIGnlt4AaABAg&pp=0gcJCSMANpG00pGi,1天前,Why are they mean to him lol what did I miss,,
,https://www.youtube.com/@K%C4%B1z%C4%B1l_092,@Kızıl_092,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzDds3EfcmVvN7UJSJ4AaABAg,5小时前,4:18:00,,
,https://www.youtube.com/@%E9%96%83%E6%9C%88-f4c,@閃月-f4c,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzWtOpzJ2Xvf9Ny-md4AaABAg,1天前,2:51:30,,
,https://www.youtube.com/@Yum-Yum-Bum-Mum-Extraordinary,@Yum-Yum-Bum-Mum-Extraordinary,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwaOOlqkqk4ReopJxt4AaABAg&pp=0gcJCSMANpG00pGi,22小时前,https://youtube.com/shorts/s8gv0MnucRY?feature=shared,1,
,https://www.youtube.com/@qingdai1596,@qingdai1596,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxND16aJABTo-w38G94AaABAg,1天前,2:40:54 this gift for your mom。,,
,https://www.youtube.com/@%E5%91%A8%E7%AB%A0%E6%98%8E-v5u,@周章明-v5u,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugy4GMY_Rrq1DzWBNJJ4AaABAg,1天前,next go where,,
,https://www.youtube.com/@AdityaNayek-h7h,@AdityaNayek-h7h,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzXU-NCPkFWoFz2EdB4AaABAg,21小时前,5:20:16,,
,https://www.youtube.com/@Tgakhilyt970,@Tgakhilyt970,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzDBAXfOdqqVrV3KXx4AaABAg,1天前,Thanks for 618 subscribers,,
,https://www.youtube.com/@calumnkris2384,@calumnkris2384,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxqypxPB_MVPAuEBYp4AaABAg,1天前,4:55:46,,
,https://www.youtube.com/@zeazlor,@zeazlor,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgyAL3c3LydBmYMYP1t4AaABAg,13小时前,"Li Meiyue was translating incorrectly throughout the whole process, deliberately undermining the relationship between China and foreign countries. Please change the translator!",,
,https://www.youtube.com/@KhalidSCP,@KhalidSCP,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgyTRqynAqwXJgdjm-d4AaABAg,11小时前,Real document of racist cosplayer 2:51:24,,
,https://www.youtube.com/@04sk_,@04sk_,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugw-Z9zepmFiv8iWyel4AaABAg,3小时前,4:17:49,,
https://yt3.ggpht.com/C5xJYt_L_lMJSQ-p8zoAqq9Om1coi7XxiSAuue1feOptj6KvrCPc61Cm2CXTPJwPlGiX880Z=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@%E9%A2%A8%E9%9D%9C%E6%9C%88%E6%98%8E,@風靜月明,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugyx3UveS-qJpD_BSPZ4AaABAg,22小时前,"真实的种族主义者不会说她是种族主义者，但这个笑话很愚蠢，我们中国人不喜欢。Real racist will not say she is a racist, but the joke is stupid we chinese don't like it.",,
https://yt3.ggpht.com/ytc/AIdro_mcsbvslmmrVZpQ7gk38N6n_6GPW3tLwTo4mzunExc5GVuBxwE1QEnGOtQuR5Zhs9jynQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@XiangyuanZhang-x8n,@XiangyuanZhang-x8n,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugyej7iUlpBCRJ71MK94AaABAg,10小时前,Go to wudan,,
https://yt3.ggpht.com/nU7B-pJloD8mMDZG-9lJ_ZcyfQIIpS4ZjW27HoRa51mSZgfFTWa2H8BxyUlewW1E-PQmPRawOQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@RealZeeshanMalik,@RealZeeshanMalik,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzgmXqxRVcMtK08hP94AaABAg,1天前,? On shirt and. West inside of shirt. What happened. Is not look seen ok.,,
https://yt3.ggpht.com/ytc/AIdro_kXrVzf2kng6Bt3fDoTQur3nO0uITlQpQYpnFjviaOOtG-Tqfo3rW8xJWXn5hrlnURcGA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@NurshedAlam-z6h,@NurshedAlam-z6h,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxsnS99A37ohx2JBjR4AaABAg,23小时前,HelP palestine,,
https://yt3.ggpht.com/ytc/AIdro_kOOLIigfvMz9ZlDdOmFc4lqtzH7wxlZdoCYDP7ifUXkQ3hXkw8mu_uMfrumF9h8n3N1w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@jieou-w7e,@jieou-w7e,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugz7iNu6ra8OW4Tx_F54AaABAg,13小时前,When will you come to Guangzhou?,,
,https://www.youtube.com/@GMUSEZ,@GMUSEZ,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgwoIKEUKHoNs4f4Nqp4AaABAg,10小时前,E,,
,https://www.youtube.com/@davidkabangu9040,@davidkabangu9040,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugygj0cXAr7Sf-5Z4Ht4AaABAg,23小时前,What strength,,
,https://www.youtube.com/@GordoHxH,@GordoHxH,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxcDAlyq0IrLRZCeu94AaABAg,20小时前,"4:17:45
The banana clip",,
,https://www.youtube.com/@heh9392,@heh9392,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgxdPEPnStrPbfAfMv54AaABAg,4小时前,5:18:35,,
,https://www.youtube.com/@hepingjun-in-YouTube,@hepingjun-in-YouTube,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzyGTqZxDhjvqnnn8J4AaABAg,13小时前,空降1:21:24,,
,https://www.youtube.com/@hmeng8898,@hmeng8898,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzAshfBlyczX0HAq2B4AaABAg,1天前,Welcome to 中國🇨🇳,1,
,https://www.youtube.com/@UOU-b1m,@UOU-b1m,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugz6-WqSmSbek88vJ9F4AaABAg,28分钟前,https://youtube.com/shorts/fZWufgrkCcw?si=zfOm46zhhboCBRfK,,
,https://www.youtube.com/@HoangThai-s7f,@HoangThai-s7f,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=Ugx426TZq20otRKtcOF4AaABAg,1天前,4:17:50 banana,,
,https://www.youtube.com/@%E5%95%8A%E5%8B%87-f1z,@啊勇-f1z,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgzBMHofkce5GZ2e24d4AaABAg&pp=0gcJCSMANpG00pGi,9小时前,她就是个笑话并不能代表所有人,,
,https://www.youtube.com/@%E7%B6%BE%E7%80%AC-m6l,@綾瀬-m6l,https://www.youtube.com/watch?v=g4TDjwPRArg&lc=UgytVBxxAaLmQuJ25Rd4AaABAg,1天前,Funny how they always try to rebrand the culprit as Taiwanese or Japanese somewhere else.,,
